1	13147	0.00181346414759541	id1000001
1	73192	0.00207636009479797	id1000003
1	74969	0.000180774430271795	id1000005
1	75852	0.00161030637826021	id1000007
1	75953	0.00166614440939644	id1000008
1	91016	0.000906642473561069	id1000011
1	146625	0.000329755709999926	id1000013
1	149005	0.0018172820022282	id1000015
1	149754	0.0018265957151004	id1000016
1	151492	0.00168490117732093	id1000020
1	152899	0.000594709676521113	id1000024
1	172923	0.000565766517426954	id1000027
1	173692	0.00168693655085192	id1000030
1	195327	0.000660695071500431	id1000043
1	199011	0.000999807637397016	id1000051
1	202999	0.000551643277046777	id1000057
1	203126	0.000861007340205076	id1000058
1	205867	0.000588748970261657	id1000062
1	212693	0.000677984813209839	id1000074
1	212714	0.000548342893082222	id1000075
1	257707	0.000321552554544111	id1000079
1	260829	0.000391204524627437	id1000080
1	263568	0.000616513134040745	id1000086
1	263620	0.000209091882747532	id1000087
1	266818	0.000230486621891543	id1000091
1	267840	0.000707216895315015	wd1000022
1	293504	0.000230695209491163	wd1000029
1	320576	0.00038738103468266	id1000093
1	325596	0.000657331634934845	id1000104
1	327764	2.94774073925389e-05	id1000109
1	330743	0.000133951842419609	id1000115
1	334191	0.000584347977751724	id1000122
1	337497	0.000217046763453413	id1000130
1	337759	0.000193632534051235	id1000131
1	347351	5.92616592694465e-05	id1000139
1	362376	7.46351868905539e-05	id1000159
1	373610	0.000246637666332925	id1000179
1	374285	6.96307531015129e-05	id1000180
1	382818	7.53710105518885e-05	id1000195
1	382993	0.000198453138950049	id1000196
1	400383	0.000601530496561267	id1000211
1	400599	0.000140076845444066	id1000215
1	421263	0.000227793279192053	id1000220
1	422620	0.000137752885337775	id1000223
1	424825	6.86521054967059e-05	id1000232
1	425527	8.95174706335711e-05	id1000234
1	478157	6.53105223550236e-05	ud1000033
1	481214	0.000384382684270339	id1000255
1	481261	0.000249351861605618	id1000256
1	481948	0.00016400799474694	id1000259
1	503289	0.000576797411045029	id1000264
1	513225	0.000516574869585016	id1000280
1	514673	0.000744530698362224	id1000283
1	522844	9.37428076313336e-05	id1000309
1	524146	0.000107277702315784	id1000313
1	524466	0.000269813499204526	id1000315
1	535093	0.00013306597594014	id1000324
1	539150	0.000559013378988065	id1000327
1	539282	0.00014372401435144	id1000328
1	550974	0.000509703667661841	id1000337
1	551907	0.000294745147575153	id1000341
1	553803	0.000130449765324609	id1000350
1	556663	0.000139759831348258	id1000354
1	565800	3.36163687237634e-05	ud1000037
1	587347	0.00106963543180924	id1000386
1	588688	0.000864227750291084	id1000392
1	589428	0.000477513590049721	id1000399
1	591188	0.000548141456570317	id1000407
1	604886	0.000204296972891275	id1000420
1	605246	0.000559289550065001	id1000423
1	621002	0.000201538430989175	id1000435
1	624141	0.000445124405092264	id1000445
1	626883	0.000591194492908977	id1000452
1	634206	0.000289285099870772	id1000478
1	635265	0.000238568659450049	id1000482
1	645772	0.00025587319979985	id1000503
1	646119	0.000216250337381291	id1000506
1	652340	0.00021967404412519	id1000529
1	654362	0.000199936257479672	id1000542
1	656330	0.000138947945646294	id1000547
1	657891	0.000154856748486192	id1000556
1	716463	0.000255636062309766	id1000568
1	721567	1.55179106437307e-05	id1000585
1	721981	0.000189462390011508	id1000589
1	722307	0.000606989198408846	id1000590
1	722787	1.24259061843848e-05	id1000595
1	723562	0.000275228763625253	id1000603
1	726631	0.000215213639405531	id1000618
1	740171	0.00027542889654619	id1000660
1	740575	0.000136266569310853	id1000661
1	740630	0.000429625204327805	id1000662
1	741009	0.000331973998399445	id1000665
1	741205	9.65587460241646e-05	id1000668
1	742351	0.000354210961944584	id1000673
1	743793	0.000623382618273686	id1000685
1	743887	0.00050997158139565	id1000686
1	789202	0.000353649778500516	id1000711
1	793207	0.000771747617989212	id1000719
1	841232	0.00023883461616298	id1000721
1	846800	0.000673352335274752	id1000744
1	851786	0.000284340674854608	id1000759
1	852979	0.000189058979365616	id1000770
1	853111	3.19385333274442e-05	id1000771
1	853376	0.000683545070535357	id1000773
1	854846	1.99180033973597e-05	id1000776
1	857144	0.000670104415923892	id1000781
1	857563	0.000217116362331227	id1000783
1	860731	0.00036524024473611	id1000801
1	863174	0.000383462015281188	id1000806
1	874021	0.000222503612596789	ud1000052
1	922418	0.000135229172037862	id1000841
1	923297	0.000246194002996981	id1000846
1	923560	0.000311159244307511	id1000848
1	923986	0.000175988890010476	id1000852
1	924152	0.000564325052029213	id1000854
1	924341	0.000119056350817939	id1000855
1	924398	5.7019486345788e-05	id1000856
1	924532	0.00104199643094518	id1000857
1	924715	1.86892591483477e-05	id1000858
1	927608	0.00105903945479994	id1000866
1	929007	0.000128075196912176	id1000875
1	929166	0.00115599631043895	id1000876
1	961973	0.00104620483692947	id1000881
1	1003600	0.00122909404742974	id1000886
1	1004726	0.00108804641269053	id1000894
1	1008219	0.000741141604873686	id1000911
1	1009815	0.00121259033783258	id1000922
1	1010064	0.00108585681709259	id1000923
1	1012640	0.000672074932485807	ud1000059
1	1039577	0.000191519190706409	id1000934
1	1039823	0.000501902307212847	id1000940
1	1040322	0.000354334702455081	id1000941
1	1042817	0.000960990386379377	id1000947
1	1043946	0.00116180381695915	id1000955
1	1044028	0.000406622347225177	id1000956
1	1045699	0.000154714543118098	id1000960
1	1052989	0.000327502333859335	id1000965
1	1053413	0.000442161479484708	id1000967
1	1053585	0.000483609734201416	id1000968
1	1058381	0.000122909315055243	id1000974
1	1059903	0.000108136526541564	id1000977
1	1072211	0.000927965527226033	id1000980
1	1087665	0.000359129427620451	id1000987
1	1090580	5.8029037375935e-05	id1000994
1	1091901	0.000286748703028116	id1000996
1	1093786	0.000810626579585747	id1000999
1	1094263	0.000313199083522787	id1001003
1	1094743	7.22991343468714e-05	id1001006
1	1095730	0.000199752965287852	id1001009
1	1120560	0.000205795349865164	id1001015
1	1120616	0.00108582787602182	id1001017
1	1121865	0.000120978553230654	id1001021
1	1122165	0.000497723607982325	id1001022
1	1124807	0.000530753842763916	id1001028
1	1149555	7.2468573973713e-05	id1001037
1	1164385	0.000109428405035082	id1001041
1	1164771	0.000596433138725367	id1001042
1	1166717	0.000666984759477474	id1001049
1	1167141	3.10840207965825e-05	id1001051
1	1167821	0.000437551443313113	id1001055
1	1168079	0.000454467284779348	id1001056
1	1168753	0.000189800902652817	id1001057
1	1169433	0.000485628091662354	id1001060
1	1169531	0.000697533413820308	id1001062
1	1172634	0.000357884038176166	id1001069
1	1174585	0.000395054977816177	id1001073
1	1175090	0.000260773932134902	id1001074
1	1176001	0.000207041909738624	id1001077
1	1201724	7.49598962038131e-05	id1001102
1	1227512	0.000510993994653143	id1001106
1	1248796	6.08462021214845e-05	id1001110
1	1248892	0.000512139607761359	id1001111
1	1287772	0.000124169543854285	id1001117
1	1290079	6.29643632395595e-05	id1001120
1	1292515	9.8687602588182e-05	ud1000068
1	1326271	0.000270944692811475	id1001125
1	1337430	6.58693466838537e-05	wd1000045
1	1357451	6.69969288254241e-05	wd1000058
1	1401052	0.000113228978753521	id1001128
1	1402093	1.12226550464636e-05	id1001130
1	1406386	1.29595558673117e-05	id1001136
1	1408298	0.000437267019033825	id1001141
1	1415064	0.000166165487045773	id1001153
1	1416110	0.000661302225335465	id1001157
1	1429278	2.08326871195872e-05	id1001165
1	1430255	9.63053182780549e-05	id1001167
1	1437674	0.000181418005256894	id1001176
1	1444302	0.000267233800444943	id1001182
1	1444562	0.000508293118549784	ud1000074
1	1483675	0.0001356899522682	ud1000077
1	1489688	0.000452159489590193	id1001184
1	1490141	0.000149765944710463	id1001186
1	1490627	0.000227898130163904	id1001187
1	1493483	0.000163468494570338	id1001194
1	1497091	0.000753404997938147	id1001200
1	1500351	0.000615683495430794	id1001206
1	1501263	0.000278753644983753	id1001209
1	1502529	8.83909245561764e-05	id1001213
1	1503278	0.000733778664960783	id1001218
1	1504625	1.05128878914134e-06	id1001224
1	1506081	0.000402413037860039	id1001229
1	1509625	0.000140557665257265	id1001235
1	1511711	8.27118794376236e-05	id1001247
1	1514218	0.000289535569025613	id1001256
1	1533575	0.000703287559411458	id1001262
1	1535455	0.000585334139424354	id1001266
1	1539533	0.000273653236842158	id1001274
1	1539706	0.000253916603059518	id1001275
1	1539860	1.86373198315074e-05	id1001276
1	1540137	0.000435757573973257	id1001277
1	1540484	0.000476120827738405	id1001278
1	1541209	0.0010242165816218	id1001280
1	1565728	0.00096434945401272	ud1000087
1	1602005	0.000785058207921513	ud1000097
1	1603331	0.000130589510266551	id1001284
1	1603855	0.000148688677525928	id1001285
1	1604769	0.000492361754429107	id1001286
1	1607497	0.000677232529388983	id1001290
1	1607534	0.000630158221520667	id1001291
1	1641592	0.000332452147276829	id1001296
1	1670145	0.000766601995639513	id1001298
1	1670890	5.66058154757216e-06	id1001301
1	1676404	0.000237627624009976	id1001318
1	1678641	0.000337705776887546	id1001320
1	1679472	0.000301067024223589	id1001325
1	1700427	0.000180007077790308	id1001332
1	1704366	8.50920615388961e-05	id1001340
1	1706993	4.77317742541161e-05	ud1000100
